"","RC1","RC3","RC2","RC4","RC5"
"taciturn",0.704826178494081,-0.19935698920089,-0.124765732650355,-0.012122256542251,0.0490617662112837
"tame",-0.0700161474220309,-0.496190205352279,-0.0143816597016807,-0.243037440208047,0.198551066504585
"tasteful",-0.0841677681371645,-0.00866251864751224,0.0352174769979536,0.036286625106047,-0.0792431663682955
"tasteless",0.028811371062896,-0.0257014156530067,-0.0157732094529729,-0.00180209418570602,0.00741138161307238
"teachable",-0.0660337256474438,-0.0937612576487791,-0.0478765365368165,0.111280129095279,-0.176096340929157
"temperate",-0.104122560985545,-0.373500627033524,0.10443520323445,-0.303337459044897,0.0166055324463984
"tempestuous",0.0689402151970703,0.304488800049061,-0.145604319944888,0.235757609295817,0.0198903946650947
"temptable",-0.103425576146342,-0.0184600256191206,0.293110475566354,0.342997041993799,0.103703388622162
"tender",-0.402320122591469,-0.380337656814757,-0.0866009513766234,0.0357201391699596,0.0145483728236398
"tender-hearted",-0.382944701197799,-0.354301080553543,-0.159918944225786,0.0611387422092551,0.0667509553071714
"tenderminded",-0.414279819793486,-0.432468535069375,-0.075922121409779,-0.0213577365903979,-0.0540260862992323
"tense",0.100411721654406,0.256950770024548,-0.217776741468527,-0.0806626737973919,-0.133008135668447
"tentative",0.117082236209439,-0.387240399151622,-0.0357245208366732,0.133656429091497,-0.108918538972443
"terse",0.662454223555877,0.187525625147871,-0.193817897688719,-0.0673454866481009,-0.0101608866290901
"testy",0.214295042532706,0.415856127233311,-0.219103355446716,-0.0803750582418519,0.170760712349652
"thick-skinned",0.0894122855439216,0.184153380104573,0.217153526170854,0.0455729422536063,0.198937815603897
"thick-witted",0.00148391935430032,-0.00968435448252766,-0.0625603919690129,-0.00662743399735535,0.000571068872910489
"thickheaded",-0.0195867717802545,0.0339204531168598,-0.0947693976266119,-0.000294946696178178,0.334690993742773
"thin-skinned",0.0496262737978886,-0.00457845381809419,-0.175743048469694,0.0269202700826035,0.00400778633134896
"thoroughgoing",0.0269132263692112,-0.0204283985924023,0.0294348463324709,-0.333915197370542,-0.0205454574874588
"thriftless",-0.00629556203077996,-0.0202116841187546,0.064144926645507,0.289478481895055,0.0914709830420338
"tidy",-0.13326528775619,-0.0331410812611597,0.0281006964602156,-0.429810033859434,-0.0111682519132276
"tight",0.0927596931254263,0.194772309332196,0.0895854938140925,-0.239530139664503,0.203987581565124
"tight-lipped",0.575073566087139,-0.151314137100603,0.131707636999257,-0.232500240057547,0.0386556027004784
"timorous",0.0278921728584429,-0.172502070770637,-0.0803256263259636,-0.0303880975217154,-0.0320873411198389
"tireless",-0.0396814928856832,0.0821699977338655,0.0204815911320061,-0.123153759633729,0.0466071928674949
"tough-minded",0.155021620947269,0.395389689654798,0.039993769958544,-0.16547570936104,0.117405497310043
"treacherous",-0.0938971924275011,-0.0473650666180665,0.588269012505982,-0.0389187416267667,-0.0176121783739675
"tricky",0.109133082658966,-0.00620880583114316,0.662776003123183,0.1690655607916,-0.102843816383061
"trustworthy",-0.0512247819719366,0.0693954552553248,-0.436055311070782,-0.0654483925388061,0.00822277693634074
"truthless",-0.0522517999287729,-0.0642599859045282,0.440922738519123,0.0377441590500096,0.00179949878846931
"twitchy",0.0397046915270806,0.0465877941189863,-0.0844639237854823,0.100357455378572,0.0153484794288181
"tyrannical",0.0342708796070558,0.119432622539131,-0.0007784370771377,-0.100614685196192,-0.0394994127536019
"ultraconservative",0.0596096340217384,-0.0222891129555058,-0.0229731457570356,-0.292194831461004,0.199875493990517
"ultracritical",0.229425792278958,0.406092251671585,-0.15152519327684,-0.324031845546466,-0.209559069446972
"ultrademocratic",-0.282259714529084,0.0627504056476536,-0.186612788528564,0.042754220780693,-0.185747436669599
"ultrafastidious",0.142219066611758,-0.00703798118973015,0.114899071757338,-0.456039165265686,-0.207600506038889
"ultraintellectual",0.238419521777525,0.0617991288417902,-0.0162294574884065,-0.0926141638276384,-0.50420239631547
"ultrarefined",-0.0060530044732324,0.0498715418067168,0.0720764558610449,-0.11112213378118,-0.445132485642109
"ultrareligious",-0.0113574992546749,-0.0203595658187303,-0.0654079301004312,-0.0224540082516568,0.0226867491536554
"ultrasensual",-0.069818931198709,0.101546723816024,-0.0569926275044829,0.214269571536568,-0.133967931453386
"ultrasentimental",-0.308239204708142,-0.250635455575759,0.0265449599830552,0.0198146546895928,-0.00690687783996058
"ultraspiritual",-0.166493918855936,-0.0589123001524462,-0.167264420595793,0.0303438835770901,-0.125683587779901
"unaccessible",0.714442174566251,-0.131762836328109,-0.0267599602756152,0.104260619555078,-0.11387021642696
"unaccommodating",0.369728261473877,0.369567451714002,-0.0936465234707591,-0.149114965695615,0.0860607881429294
"unaccomplished",0.00790978089186584,-0.0515837717470725,-0.0398927682030331,0.0566237549917844,0.0177299250683406
"unadaptable",0.0999711574743738,-0.0861615082815945,-0.104298686312341,-0.197205897751399,0.283964426313249
"unadulterous",0.0210562742300701,-0.0230571406419691,-0.0267580584938026,0.0614998317845507,0.0162258868056395
"unaffable",0.583225676388012,-0.133617477445904,-0.0671391684661657,0.0248491735604113,-0.0804741754202212
"unaffected",0.165262946968749,-0.295856531992105,-0.163918531674413,0.119748381963827,0.209691253890112
"unagreeable",0.382925353661386,0.218588419428394,-0.0275939026966197,-0.102762584044632,0.170674062574133
"unaiding",0.305259456026514,-0.0323601616788746,0.0973288857521903,0.0858075326519931,-0.0217646219342776
"unalert",0.0310465051895892,-0.0499067537594132,-0.0711252199545324,0.088559734164146,-0.00342545109043294
"unalterable",0.153166213368741,-0.039979351407369,0.052959247394876,-0.348795303025361,0.223907356118711
"unamiable",0.628169007025212,0.0874376564325985,0.0434928046003569,-0.0433072307122027,-0.0655457208891216
"unamusable",0.0858696398522048,-0.077881108596238,-0.0304733139759288,-0.0223058425897288,0.00983341345633284
"unanalytic",-0.117472726917562,-0.0204042417444364,-0.0661858516106957,0.233801229035471,0.287680997531556
"unanchored",0.238213352067273,-0.084560546876761,-0.0420752440869139,0.514931087081622,-0.0892847897032396
"unanimated",0.146533554152507,-0.10888092524274,-0.0506418347601548,-0.039008061306191,-0.0101941405777378
"unapproachable",0.712091893545009,0.0650841402915294,-0.130116644507747,-0.0353763517389914,-0.0941251886316689
"unargumentative",0.0608258195377816,-0.556509170455602,-0.00755689128631534,0.108971002067315,0.0146666724613123
"unartistic",0.0402383178444378,0.0749071018058619,-0.065390706459999,-0.184987487808788,0.122977900402428
"unaspiring",0.00703529266189252,-0.115116584406575,0.00524110218551572,-0.00175705033803975,0.0896727343444307
"unassertive",0.155511186065838,-0.39127055775606,-0.0971648204502709,0.0439613386242145,0.00328468998618341
"unassisting",0.346866933050573,-0.00142063536355485,0.0218165143477503,0.095010116945395,-0.0466001542320536
"unassured",0.12508236992827,-0.171027859739765,-0.123156809158953,0.209991363166859,-0.0837739923746892
"unauthoritative",0.097058456186817,-0.389628987793098,0.0215590422824722,0.365130421048571,0.284652133812227
"unbashful",-0.337795187235319,0.3873315574898,0.0967881186855449,0.12844551280059,0.0690915294791602
"unbelligerent",-0.0224111048127113,-0.370257654726419,0.0341163406798951,0.0535098418629218,-0.0252757092173193
"unbendable",0.198455087136521,0.12401152408747,-0.0126692447308234,-0.306839569410931,0.169041214195313
"unbending",0.20495923197911,0.229680147397151,-0.113791194482675,-0.353939991950808,0.151217273361346
"unbenevolent",0.0512545475759608,0.0830472052203582,0.564642188453117,-0.0765485057044471,0.00995612260878663
"unbewailing",0.143213042139385,-0.108219159788434,0.0973690302130621,0.000651219930245764,0.0669369795061313
"unbiased",0.077045517855432,-0.060934922826373,-0.614880515135361,0.0656393068782344,-0.0870403647675605
"unbigoted",-0.0427706117664006,-0.0601968354673951,-0.10466745106472,0.0908183318612182,-0.0516155039598095
"unblushing",-0.167381687673729,0.176583954805726,0.309324334441054,0.121425802167266,-0.016152150169249
"unboastful",0.110938973934962,-0.295042696154639,-0.177139405508581,-0.0570359711949136,0.0927678081888604
"unbold",0.132577067693721,-0.765323656235543,-0.0177980107017864,-0.196551834211533,0.142885521650657
"unbookish",-0.022222645106672,0.20870618261128,-0.229415200519482,0.300136422225396,0.521784140813246
"unbridled",-0.074177256531314,0.284787913263452,-0.0331748353298158,0.475549895298028,0.00599750426825091
"unbusinesslike",0.0470112807650449,-0.300395547751984,-0.230944865395325,0.514148117710683,0.180304993024328
"uncalculating",-0.0171845551957159,-0.257865743647948,-0.161472904443036,0.313207181430162,0.274928477270912
"uncandid",0.123012475926834,-0.152371894049443,0.80184326081838,-0.0650811032918363,0.0890186774645252
"uncareful",0.0268663895726177,-0.0261739136607014,0.0192455244307835,0.401427829400472,0.0877875707221172
"uncautious",-0.0502019885137172,0.0679789187419034,0.0242400234122643,0.37187094785693,0.136744824514302
"unceremonious",0.34888982258505,0.0706855284696228,0.104697243013638,0.455493282356298,0.189076593517756
"unchangeable",0.129627514462783,-0.154696964254467,0.0769826187034512,-0.360513115830816,0.358740096517276
"unchanging",0.0351704611752506,-0.264276849723881,0.107836631717098,-0.403290844079667,0.433080792237568
"unchaste",0.00161159881949794,-0.0110739783190634,-0.0611309429373809,-0.00985022692444889,-0.00904826312266554
"uncheerful",0.6019575321651,-0.0487007588390409,-0.0922710042127368,-0.0891220398228798,-0.113507131162231
"uncheery",0.575921635647644,-0.071669972163815,-0.0997799898968724,-0.0904760977150872,-0.0604568298045795
"unchivalrous",0.127986049123084,-0.00858576152623543,0.323824011173763,0.0633261153869289,0.0257247234934737
"uncivil",0.112968068615841,0.118531693358965,-0.078216351868173,0.0331793189966577,0.0389277339264681
"uncivilized",0.0343003819630029,-0.00232155329043052,-0.0637553993991389,0.0198158401684915,0.012517508083595
"uncompanionable",0.773689818444753,-0.120677295606753,-0.0745034115996142,0.0564829067179861,-0.101197828219293
"uncompassionate",0.220200118524127,0.176911449368811,0.335267760974386,-0.0679551250569052,0.00860364090661557
"uncomplaining",-0.0545319741434482,-0.384886919358938,0.131474428067519,-0.0278884621746797,0.101987617405355
"uncomplaisant",0.29867459706436,0.383833406886458,-0.060275010825182,-0.0629967074777647,-0.00460644212540253
"uncompromising",0.13439385476135,0.248989660536859,-0.028544182926418,-0.210947063290477,0.0295641945192789
"unconcealing",-0.198255346018228,0.10152792846387,0.0742711988767895,-0.0199123411497833,0.0442777973404714
"unconciliatory",0.446404817811395,0.268739467394913,-0.0181131808130995,-0.160080714167039,0.137597562698363
"unconfident",0.125653062027797,-0.157832064835513,-0.12482348258402,0.080090271957542,-0.0684577263984261
"unconfiding",0.629405984308295,-0.139428265184021,0.343203996903517,0.0162195381109539,0.00821481283169828
"unconformable",0.456840481289415,-0.123841963403577,0.000149077335457129,0.428232962465971,-0.0583767917170348
"unconscientious",0.0277730028833858,-0.0922149291482781,0.197158471352378,0.307417644571678,0.0434012160312504
"unconstrainable",0.0389297857740449,0.322124138312002,0.0484431457654742,0.541461086813459,-0.115831629572883
"unconstrained",-0.0318609236113312,0.167730701366048,0.00630904803464569,0.580427050218102,-0.108639962912142
"unconstructive",0.118789262141463,0.0941060425529393,-0.0836700254084493,0.0111744602943941,0.0884287687927006
"uncontradictable",0.0617759837222463,0.0244697198120272,-0.151826852892337,-0.261088426536486,-0.06504008992394
"uncontriving",0.189196606904525,-0.234185895982679,-0.354845987420226,0.112002593579821,0.204637261804938
"uncontrolled",0.018954047922066,0.0920643265540723,-0.101245653539699,0.245843223671431,0.134367425185523
"uncordial",0.543158702368558,0.0806313999013985,0.00773486805420257,0.0309475823146786,-0.0306800688133875
"uncourteous",0.235670335715789,0.164882058083057,-0.00647033323621824,-0.00660919940929898,0.0490828445690959
"uncourtly",0.529143860852454,-0.188560083216978,0.0777684761075255,0.0669529050231082,0.31352466671641
"uncrafty",-0.169171962109498,-0.0110711013166873,-0.106822906154343,-0.0380162150619044,0.092990389961594
"uncritical",-0.187553718377643,-0.181739471899847,0.117321284033729,0.106677789163081,0.239002889261689
"uncultivated",0.00848117962102338,-0.00499097480665647,-0.0524699863732874,0.021748422756423,0.0815396738521831
"uncultured",0.00643527021580471,0.00207553513186301,-0.0569358024052395,0.0250551860715026,0.0753312835384142
"uncunning",-0.0315855975579012,-0.130449013745396,-0.517076415037529,0.0517555743564304,0.293349330244069
"uncurbable",0.0342165657490805,0.196372648741125,0.0679060249344875,0.142673316804573,0.0171874006221081
"uncurious",-0.0116996387468695,-0.00965846287276042,-0.0740945963482358,-0.0169772742020862,0.0917735121311153
"undeceivable",0.184288251783596,0.0494809779326033,-0.485443546008822,-0.0177876615670187,-0.0280150888134829
"undeceptive",0.0886104614828402,0.13873425603534,-0.82375242393581,0.0181247112988844,0.00910819801442423
"undefeatable",-0.0152968865568667,0.364289633765811,-0.0390058385786382,0.00345085776782469,-0.0847056497044969
"undelaying",-0.0753677494902711,0.154918824888931,0.0466842737882198,-0.281776276926361,0.0655142195148633
"undeliberate",-0.0203821990348496,-0.102954734561861,0.0242015256437454,0.324985518624525,0.0653532867674445
"undeliberative",0.0426828543898213,-0.037850072800314,-0.0746037788462852,0.440842244761374,0.13151408904795
"undemocratic",0.0490119347471145,0.0947143943382633,0.145747523194842,-0.108131993733366,-0.0336143654346762
"undemonstrative",0.687116534103788,-0.290095577632035,-0.0770518408867547,-0.0588731462726836,-0.0219871556391317
"underogatory",0.0226350070395859,-0.0391105234567968,0.0435130745835088,0.0552974940639124,0.0580261659245162
"underwitted",0.00584610192561718,-0.0178069720314059,-0.0548038886262299,-0.00418110864275038,-0.00323674302782679
"undespairing",-0.0221363432164218,0.0294512708226281,-0.00916328149286182,0.0213324049465981,-0.00181073149320357
"undespondent",-0.06497990409551,0.0221032833410927,0.0188854113239994,0.0480205184903208,-0.0199694810467327
"undeviating",0.00949896202366259,0.0067332865995631,-0.0234233859857854,-0.483681287266335,0.0924110202174711
"undevious",0.0250508133587873,0.0753678078396141,-0.814448139126249,-0.0180891175125872,0.0150385090792562
"undevout",0.325469530834383,-0.00556941392156701,0.184052097774349,0.162478694078925,0.0374743127109554
"undignified",-0.00776408354727912,-0.0429115807924053,0.0966053508269332,0.0941757862709196,0.0723530194338597
"undiligent",0.0558583365144491,-0.0774768189968321,-0.0611524054957919,0.305585324402091,-0.0115478947003512
"undiplomatic",0.264372088822944,0.342787820698079,0.0099937816586854,0.0570029428672987,0.19138332922592
"undisappointable",-0.0280495462215724,-0.00100734826334625,0.0454576685379075,-0.0945850836230539,0.113563489276222
"undiscerning",-0.0373693823921076,-0.0135881210863432,0.0106592038502091,0.10072261674723,0.147701591990828
"undisciplined",0.064412303673682,-0.0511902619352637,-0.0475588550390843,0.448136385497105,0.0754613001484019
"undiscourageable",0.00325449113561714,0.087066709727104,-0.0201185125187489,0.0301216375680049,0.00116521623247036
"undiscriminating",-0.100875718488229,-0.06215230228789,0.0605792542741757,0.125145921904817,0.228576053557611
"undisguised",-0.181963549055893,0.239146507779879,-0.361975843975969,0.051390644779642,0.157027773778416
"undisturbable",0.0719324345704955,-0.239635436085009,0.250545277480682,-0.281533356660433,0.0911738556422713
"undivertible",0.209920280784181,-0.0478720127193401,0.0777761599698621,-0.323845409533872,0.0901540154578617
"undogmatic",0.0510057421674861,-0.174983596440043,0.0387648879569166,0.244969756332827,-0.206094357947363
"undramatic",0.178093482726025,-0.374252037216715,-0.0651975289313314,-0.219030642571335,0.153551857721625
"undutiful",0.119189944965688,-0.0568903266542498,0.185084457181584,0.197424740932463,0.0340220702926534
"uneager",0.164738687337839,-0.252129503733721,-0.0287622010800907,0.0203321999707768,0.122520316994675
"unearnest",-0.0678665918326267,-0.0453801053845912,0.332297273239905,0.058429925940906,0.00933281177311366
"uneconomical",-0.0261112610941058,-0.0560236066646496,-0.0145075098806966,0.329089296843228,0.0891547144182581
"uneducated",-0.0161909675372024,-0.0436912276287469,-0.0318227245920841,0.0112024653882373,0.122316256053378
"unelusive",-0.102537092623702,0.0713593198687825,0.00194660866083097,-0.0234745287934542,0.0233085368151148
"unembittered",-0.0604391537644443,-0.112656754524152,-0.0985201211620698,0.0754095290689923,-0.0240039104653518
"unemphatic",0.319483946980185,-0.274975549593472,-0.0280558499349342,0.0497522213689732,0.109868564876029
"unenlightened",-0.0172972416150695,-0.0186604286508477,-0.0387567328474352,0.0244228331821754,0.134640440811516
"unenterprising",-0.00770164624063749,-0.140385301104569,-0.0187367348937545,-0.00928992592006681,0.0926433388410398
"unenthusiastic",0.066448861033887,-0.110001336697415,-0.0293919008013251,0.0028465045669899,0.03780094753021
"unerring",0.0498371658193911,0.0428420235309712,-0.0135617068861762,-0.332619304074039,-0.012870628440844
"unethical",-0.145344098811749,-0.0952638121874281,0.736013283272071,-0.0397801888669676,0.0217772864009946
"unexacting",-0.0470589434719656,-0.162724575473794,-0.059267714697488,0.353795329477481,0.158730534289862
"unexpansive",0.582718537898389,-0.346360975484603,-0.0278047804394552,-0.237007200415287,0.209431072327754
"unexplosive",0.0824697644476312,-0.384591283091269,0.144202471049809,-0.173816530531888,0.0145396131016406
"unextravagant",0.106841912880895,-0.283677101285179,-0.0974744728658157,-0.204715000479302,0.154047072598333
"unfailing",-0.0732103143177342,-0.00710418782200071,-0.0639615722061622,-0.339967781433582,0.101075011086127
"unfair",-0.0585100223987359,0.0956190904479257,0.633631216101952,-0.107583017413734,0.0238229031558999
"unfaithful",-0.0161173970329868,-0.0277853385730921,0.047381797137647,0.00695798011645101,0.0102420772061234
"unfaltering",-0.0438726045166543,0.0799676831106462,0.0140480372938698,-0.30988245707107,0.087324081954667
"unfearing",-0.0184542866607706,0.200926720707136,0.0071207530227272,0.097159015155586,0.0270542090469949
"unfeeling",0.156117680740519,0.0190671852364666,0.0549498859837187,-0.00575894442078221,-0.0234909975687277
"unfeigning",0.0231913954069385,0.0702334926760628,-0.68045864307595,0.00130290103511619,0.0758983099727663
"unfeminine",0.212190950912715,0.0434217006136584,0.126208272199493,-0.057769137392256,0.258189866778219
"unflinching",0.0535186208920722,0.205011472094504,0.0197338084152091,-0.101249100493152,0.0703338151272999
"unfluctuating",0.0675756065072524,-0.106654213597947,0.122855534408305,-0.491109080815971,0.18113461710434
"unfluent",0.055162752556735,-0.133356531548909,-0.117704863065865,-0.0308507634074025,0.344211762592608
"unforbearing",0.19523637325024,0.421256815278626,-0.101300220310785,-0.107253458928636,0.125596489982327
"unforcible",0.208267916014956,-0.436425425591645,0.192443482859474,-0.0209605552497578,0.228991676361448
"unforgetful",-0.0471804004881271,0.042966674839502,0.059052890405106,-0.261980892038617,0.0114572666504335
"unforseeing",-0.0420487032891186,-0.0948531190610726,-0.027205837870297,0.300189853493633,0.212851214328084
"unfraternal",0.418373326320319,0.00849198205733548,0.103535628689547,0.0142626271353233,-0.0341575310412035
"unfrugal",0.106730887292143,0.0943266883739727,0.0956749222450648,0.379440191195327,0.0924947765446965
"ungallant",0.163039633638133,-0.0257653934256431,0.192841552804959,0.0478804174324821,0.0697593020130268
"ungenerous",0.164747646760848,-0.0281148366895607,0.375879730279887,0.00280443736387926,0.0342520590043169
"ungenteel",0.230914664184694,0.0487688264569075,-0.00739532525780418,0.135837261157525,0.215771218191187
"ungentle",0.186627681915668,0.409540446177862,0.00676676784800021,-0.0489882474061309,0.0890798397278586
"ungentlemanly",0.0619606753159269,0.0216281966219761,0.147551772575547,0.0805647692644097,0.081932220320034
"ungiving",0.379943315148629,0.0209602028801774,0.220669451597268,-0.00577703845247282,0.0172331775177276
"ungovernable",0.111545801392232,0.0601272806288034,-0.0245284623371172,0.191889327798999,0.0492301218161009
"ungraceful",0.160294484916001,-0.116846738462258,-0.0700197686858766,0.0482889243139013,0.0386985359744522
"ungregarious",0.792737804690367,-0.290035762428122,-0.135364730235009,-0.107476320778178,-0.0433980385267539
"ungrudging",-0.168376892751136,-0.158876017243982,-0.200676788915621,-0.063428550816336,0.0487325183532166
"unguarded",-0.27568011278073,-0.0594655064556706,-0.202140208597242,0.380993391942203,0.132252203032433
"unhardened",-0.0631464709885832,-0.419284961006317,0.0412474932969982,0.0988896237635154,-0.0949946608739301
"unhardy",-0.00604177372057991,-0.333223032678105,0.146656236670632,0.116303996971749,-0.160689309102462
"unharming",0.0221796282866072,-0.134430603802287,-0.407617395975228,0.0598051643915561,0.0150551253467498
"unhasty",0.0592792969299601,-0.254776778951692,0.120109367666769,-0.174266020536368,0.0491709751951075
"unheedful",0.247195116373512,0.00569682995301038,-0.00377770606484122,0.460159661275198,0.0787482933413107
"unhelpful",0.224961940382503,0.0067932584568681,-0.0227887809136709,0.0892868189022424,0.00545337205633686
"unheroic",0.205548264917193,-0.342325980256092,0.35281722990127,0.0221465554779113,0.0321302305810672
"unhurried",0.179499238419774,-0.520944285103323,0.157072214877219,-0.101721919251506,0.087535848517919
"unimpassionate",0.123783174382231,-0.0357672934187679,-0.0223145562796392,-0.0730872216452357,0.00431184895597021
"unimpatient",0.11513262121583,0.218584390535959,-0.00879360140950227,0.0939039263326503,0.010609527994137
"unimpressible",0.197933756634084,-0.0550858129279028,-0.0586312453306956,-0.141601924210823,0.177243761637658
"unimpressionable",0.0626639228715061,-0.0883158703712133,-0.0232455572331505,-0.123090142488734,0.229589439114779
"unindulgent",0.305398181238495,0.161114355425639,-0.107247070494902,-0.212900376703065,0.00689650626715305
"unindustrious",0.0392972439458021,-0.0596506097243919,-0.0706558590732496,0.221134927835881,0.00328887238129547
"uninformed",-0.0251193383145117,-0.0449014422248936,-0.0511576425349534,0.0689169367655249,0.137390017474656
"uningenious",-0.0672328914232788,-0.0437144132750799,0.0158284445348839,-0.0117173452266984,0.103384067102398
"uninquiring",-0.00649801696924217,-0.0716105310878825,-0.0519844882204101,-0.00368380492462939,0.272317930532691
"unintrospective",-0.00302721357780092,0.0894024869373549,0.0848674771516572,0.109653733905099,0.292024309569227
"uninventive",-0.13113284665585,-0.124206242296744,-0.0514376112551456,-0.170110574129736,0.245503108412946
"uninvestigative",-0.16266673513102,-0.0609398085569237,-0.089625348695188,0.130689488733871,0.275650817467737
"unjealous",0.0960995617614294,-0.0962750700404167,-0.0952400219140558,0.0818421323252552,-0.0071327959921896
"unjoyful",0.349647674852284,-0.0683302880656861,-0.0132622725347266,-0.142529126896647,-0.0205161104543472
"unkindly",0.169145480459525,0.187451929074646,0.232845694981998,-0.097452197908857,-0.00888999737544663
"unladylike",-0.0360771492047273,-0.0257611396021754,-0.0752221108000972,0.0211443337903228,-0.0510446044882637
"unlearned",-0.0416622390172512,-0.0600027368271622,-0.0347470884424588,0.0679916381735763,0.191744612719273
"unliterary",0.0529217096995269,0.103769006954694,-0.115192631590914,-0.0523418532162089,0.574452611773045
"unlively",0.27258903073485,-0.1921365576539,-0.0749767586524188,-0.0717738463059346,-0.0204772248609416
"unloving",0.176775272618178,-0.012333188446251,0.0323840320807259,0.00635888210720268,-0.0359043191925933
"unmaidenly",0.00203946060622277,-0.00300434025525016,-0.0620848340999716,0.00641681480997815,-0.0105921870615741
"unmalicious",0.082333050460954,-0.0498646244421008,-0.578377398945939,0.128983640931195,-0.0198938153972087
"unmalleable",0.314823199917797,0.0597012590341988,-0.153867299547374,-0.279007253199055,0.245937759274172
"unmanly",0.0651514379338757,-0.0800942893702807,-0.0267496746001194,0.0262893750235889,-0.00706768517607213
"unmannered",0.274306535234712,0.0172975829404568,-0.0221794378457888,0.127612642154513,0.0455946644060481
"unmasculine",-0.172020154527089,-0.244014105950021,-0.0142551996215996,-0.00836730163164877,-0.190076888056057
"unmeddling",0.252450148568549,-0.33381547166572,-0.307172298350562,0.245931180907231,0.0375436265293594
"unmeek",0.108508232435717,0.372344326000005,-0.0385995034759036,0.109367986002851,0.013192682938938
"unmelancholy",-0.11539951337452,0.115590943987609,-0.0388248067969817,0.0690657380733675,0.0264325027037181
"unmercenary",0.0492074574774998,-0.135258496918434,-0.492322908035208,0.00127227949080205,0.037918130984379
"unmerciful",0.0679140437799723,0.2721195512757,0.11992048644802,-0.121302263714037,-0.0604132060446849
"unmerry",0.494361889828172,-0.0741716478291677,-0.0428798057400926,-0.0660033270908799,-0.00541018266502588
"unmethodical",0.0497807743450361,-0.0439952668487568,-0.123486578974026,0.476267989783106,0.0294209110724748
"unmild",0.13567001768406,0.380285552723212,0.115919755249864,0.0813022534301545,0.0940500704805329
"unmindful",0.141644495761531,-0.0697093169104031,-0.0697398384126191,0.360659203172538,-0.0050067127895889
"unmirthful",0.503942911143126,-0.0432377422274011,-0.0408847905746289,-0.249105826560384,-0.0829134441361082
"unmodifiable",0.218380384472894,-0.127107351849156,-0.00139865384775428,-0.237588790762598,0.38852379739285
"unmoralizing",-0.0539141393029745,-0.0140523297861342,0.604225387808057,0.0117145359800141,0.0187693481554131
"unmovable",0.180004061416466,0.0164075595951859,0.0189522284067611,-0.337675210585079,0.233586116035407
"unneighborly",0.512527385314457,-0.0879659533665554,0.0670315875863926,0.110756632726011,-0.0954297812474971
"unniggardly",-0.100803097271209,0.0301476098893488,-0.047993869901788,0.00144421338514534,0.0109307962572301
"unobliging",0.372061017187014,0.1251288320666,0.11312169043414,0.116902421361396,-0.0618498463457202
"unobtrusive",0.306451956085178,-0.698647656530653,0.00581210300095269,-0.0971652131258255,0.0368605733713284
"unoriginal",-0.0362216487686194,-0.0357258721086968,-0.02299704874161,-0.0312634289563373,0.0663744608627162
"unostentatious",0.131386289029392,-0.300749468404529,-0.115891597216645,-0.130118000756376,0.136496395608928
"unpardoning",0.219778928201016,0.238626976917702,0.237984425396862,-0.105281306241289,0.0705192767080261
"unpartisan",0.0837021520798717,-0.133018886702708,-0.271735639423226,0.0575935751059431,0.0331441163417945
"unpeaceable",0.0932252878794901,0.249455890734616,-0.0342292298281063,0.0220664090513384,0.0408848849611343
"unperceptive",-0.0263541418485455,-0.0191555412817093,-0.0249897163675286,0.0282936663266523,0.125076102722683
"unpersonable",0.734581812982374,-0.0364164880016955,-0.0808993845592121,-0.0356171806520108,-0.0628311347529751
"unpersuadable",0.404480801053907,-0.0704200988550088,-0.171817761050094,-0.0944308919303928,0.330398012116306
"unpersuasive",0.264546991568635,-0.171373744659959,-0.125747049406183,0.0357309866350689,0.148832810912112
"unphilanthropic",0.291206222128773,-0.010616039876399,0.249205652702415,0.0523658492349793,0.0540674023310198
"unphilosophical",-0.0270289293394724,0.0659668301672829,0.0388727792033555,0.0619907932377912,0.410818107741621
"unpitying",0.226839049367293,0.247660397495383,0.266633333093819,-0.0461948727861139,0.00229464251279318
"unpleasable",0.229483048572926,0.287509037354427,-0.168643701047295,-0.206631634088783,-0.0945355790638382
"unpliable",0.241751929044691,0.0625173918494981,-0.0260322414213297,-0.14937372851911,0.195060407593257
"unpoised",0.10405063346925,-0.0453240796749437,-0.104794576435294,0.133475338769629,-0.0255796873209603
"unpolished",0.126507361994954,-0.0585776065529164,-0.0828988301107186,0.337786074187618,0.23590050863505
"unpolite",0.336735445753004,0.250029300124042,-0.085735116894057,0.0456526825585916,0.0678556538086844
"unpolitical",0.066166724399132,-0.174843313022255,-0.00889546860815347,0.0837140893619092,0.217044274351823
"unpreaching",0.239147331136169,-0.234006541351671,0.0655242593108541,0.187368414382403,0.112141068542192
"unpresuming",0.0857600175841094,-0.527715128894246,-0.211476896414005,0.0850535908033111,0.140176191653416
"unpretending",0.0789260785468843,-0.211731870445141,-0.392466581722012,0.0245482030179323,0.194778666614608
"unpretentious",0.0337502423541074,-0.17584087018247,-0.29101632741464,0.0555163254136851,0.211079995868184
"unprincipled",-0.137410098219466,-0.0689293799570516,0.70645134219284,-0.0220360306150332,0.0097871395972557
"unproductive",0.0298425980573619,-0.0649229036425858,-0.0758342889445684,0.223702599269734,-0.00436094960162308
"unprogressive",0.03679924699663,-0.251696563121685,0.00442007409979743,-0.219044406864765,0.479249719268929
"unprovincial",0.0322740563585508,0.111466542765048,0.0228361311308497,0.181401707127855,-0.466628375578326
