"","RC2","RC1","RC4","RC6","RC3","RC5"
"twitchy",-0.0866829194884878,0.0269402698628065,0.0977969741096536,-0.0391995640369982,0.0320050339461812,0.0164066554166646
"tyrannical",-0.0063190590596192,-0.00462517710973059,-0.09173316976535,-0.0503603283922193,0.123623358290477,-0.0454174836093612
"ultraconservative",-0.0139792115322994,0.0547993977713022,-0.290961772868467,0.0332093859017324,0.052399616178731,0.197444641689655
"ultracritical",-0.185811057062373,0.0505507757760883,-0.271640346473032,-0.116737651361318,0.526555906918741,-0.239611891020865
"ultrademocratic",-0.1911023724417,-0.24546395631557,0.0459904379759916,-0.0536119882072812,-0.0748872945669529,-0.185664515743303
"ultrafastidious",0.0985729949810499,0.0709729251280826,-0.411064071861482,0.130449428807653,0.194019742989465,-0.22901455367606
"ultraintellectual",-0.0096311678808951,0.237413207732997,-0.0965229762632311,-0.082977837087842,-0.0172336906733746,-0.493356797794543
"ultrarefined",0.0506281467704391,-0.0489708879314492,-0.0760966643621708,0.0435568098550832,0.090117922446037,-0.45911837793956
"ultrareligious",-0.0616393133731949,0.00258607132954987,-0.0257906033724588,0.00190953593983087,-0.0298351453827904,0.025030616185006
"ultrasensual",-0.0622461895439696,-0.0705824433692436,0.209036355788788,-0.0925778960702586,-0.00611195599360445,-0.130823862954157
"ultrasentimental",-0.00560897129644169,-0.30875488669241,0.0707637879841827,0.302517768081482,-0.0429054342295498,-0.033766860609361
"ultraspiritual",-0.168060516652246,-0.122935431255173,0.032878979783524,0.026561720039765,-0.114481772383792,-0.123826938977019
"unaccessible",-0.0120190783871851,0.681664147194539,0.0858027099394071,0.0259148998053005,0.00944710141699702,-0.0960806234857192
"unaccommodating",-0.117399139620463,0.192135956795861,-0.119581215789803,-0.137304357272594,0.510223727112456,0.0647481212722934
"unaccomplished",-0.0474956460417984,-0.00257864199879132,0.0664126462322529,0.0600989609725042,0.0109631226021717,0.0128367087393521
"unadaptable",-0.12748089165549,0.0177449228678069,-0.153236345644068,0.200267875952439,0.220818418488442,0.257247820353855
"unadulterous",-0.0269051435397489,0.0234781258598391,0.0597138696810083,0.0090191357973312,-0.0155893519243446,0.0174983994596772
"unaffable",-0.0578056805163352,0.55150955142927,0.0173888355827887,0.0590688611409339,0.0238017218706828,-0.0696307203230264
"unaffected",-0.158441488918271,0.197660560805959,0.116474176792839,0.183996302600463,-0.133200814136418,0.214519150407821
"unagreeable",-0.0583448684130679,0.203399695049328,-0.0614726106010636,-0.000268901517151651,0.481861188658136,0.143095216568042
"unaiding",0.0926276809891959,0.256583646691471,0.0898777699903103,0.0371242069209585,0.0835996612448803,-0.0227163556626266
"unalert",-0.0751338204805799,0.0296135041085412,0.0921177354313241,0.0381096292674314,-0.0145891945014478,-0.0041719507423663
"unalterable",0.0629452999913213,0.134423000602156,-0.345978968301778,0.0550238075920178,0.0834358889418916,0.220479667749474
"unamiable",0.0268149536698015,0.483391731707765,-0.0188832888576331,0.0207613222160076,0.338745533410102,-0.0771105473429587
"unamusable",-0.023024856101637,0.10379599186919,-0.0287908982557738,0.0301432948062775,-0.0565032343769479,0.0152914210178143
"unanalytic",-0.0597372433399391,-0.0860323233499879,0.213324427617653,-0.0323786941911207,-0.077786133032359,0.294483890631509
"unanchored",-0.0491974708254847,0.226042048189119,0.504885869751887,0.0144186772313075,-0.0575212332321114,-0.0805583662042925
"unanimated",-0.049561378598694,0.145120037557041,-0.034455099212981,0.0802427798216835,-0.0174984475432899,-0.00978162545739176
"unapproachable",-0.130392696893057,0.60755764023375,-0.0321844363994431,-0.0356100146957958,0.240806224231344,-0.0910660041884752
"unargumentative",0.00178404620940502,0.163474419013207,0.108817568339442,0.347464531448189,-0.368189932750986,0.0233124088031588
"unartistic",-0.0187193500482119,0.13029368602385,-0.243961391654132,-0.211390108987403,-0.167895928048776,0.154732216294927
"unaspiring",-0.00112199043090351,0.00164695553260715,0.0105002272393932,0.114246384792597,-0.00436874057226134,0.0830063689925473
"unassertive",-0.102297703464542,0.183158409749599,0.0625783812857851,0.29613115668371,-0.149745547756803,2.5661904555833e-05
"unassisting",0.0145130147472152,0.284811919456037,0.101936438093437,0.0216923192857308,0.120775725198791,-0.0485470122635928
"unassured",-0.138642483151002,0.109941827426873,0.228692919016096,0.150313049813725,-0.02631374123886,-0.0894753606661309
"unauthoritative",-0.0139482112500171,0.0487228258676906,0.409090981696524,0.390991933036432,0.0115170442325515,0.260411810137431
"unbashful",0.0857610135797655,-0.377365799259214,0.123620680080047,-0.251368863251002,0.169155260442443,0.0620779768005421
"unbelligerent",0.0303966896240878,0.0294769446040662,0.0679111115952716,0.272160387751715,-0.206041115860981,-0.0278096238959419
"unbendable",0.00119164753779787,0.165257373806793,-0.315909344454464,-0.0883946872461862,0.143625730771563,0.171335288629902
"unbending",-0.108992835337094,0.133586777657544,-0.3508955098856,-0.123956070392351,0.263685052318798,0.146083152300541
"unbenevolent",0.554962475123622,-0.0126793032915549,-0.0650921686476895,0.00650096696494344,0.1509582971311,-0.00177457016285482
"unbewailing",0.101928253029871,0.14425703377256,-0.00267101659266375,0.0680000289280403,-0.0286417311765191,0.0694199416639139
"unbiased",-0.597476948999623,0.144519372310915,0.0441887744843571,-0.0555642773175557,-0.161079395736165,-0.067689938050114
"unbigoted",-0.092535118953499,0.0130690447509715,0.0722359654908434,-0.025685040924141,-0.152250432472137,-0.0388452476786344
"unblushing",0.314241915663473,-0.160014572859453,0.101128130085876,-0.160523491541328,-0.004747358297412,-0.0103622054097758
"unboastful",-0.18071376081314,0.127476586232388,-0.0390436672701319,0.237488320099179,-0.0815727040681069,0.0875354431528638
"unbold",-0.0500348360215803,0.130007387077782,-0.118007595559871,0.719071152546721,-0.11956239689577,0.108772708124819
"unbookish",-0.207030389286817,-0.00390699843341329,0.247157866708259,-0.259997070800334,0.012489995300024,0.541347840851755
"unbridled",-0.0189178089390044,-0.0496029962298426,0.424285760162609,-0.33240148778967,-0.0495297206604869,0.029588572273048
"unbusinesslike",-0.237909934631248,0.084741747162176,0.510131515637687,0.175958579916977,-0.185775826782352,0.185099229697468
"uncalculating",-0.193868153842412,-0.0575280023811892,0.351727305165736,0.283861781127399,0.0359772321762558,0.252822866052962
"uncandid",0.808065477956264,0.114408491823078,-0.0702437235426339,0.120801233435821,-0.0362410160288742,0.0878022107026818
"uncareful",0.00902440966104305,0.0116893221259818,0.397410118618433,0.00911732190310105,-0.0094394895804213,0.0881217673511495
"uncautious",0.01907039931187,-0.0596815234964234,0.358699557212918,-0.0733348724915111,0.00498983081300735,0.139734116791142
"unceremonious",0.108186550770901,0.302552806023259,0.426775362432927,-0.1098962259615,0.0706822221180578,0.20118696409413
"unchangeable",0.0734017905435218,0.0878041426360078,-0.335318153047104,0.202280122470697,0.12555754236409,0.341854918600281
"unchanging",0.103084807471752,0.0134118894451987,-0.371727931597704,0.295063573419855,0.0676015517166048,0.412495835221569
"unchaste",-0.0578380248192268,0.0132963857996773,-0.0132563992707248,-0.0060940140102885,-0.0268403159092224,-0.00629939627669332
"uncheerful",-0.0893092509417657,0.536362088303101,-0.0847542970129111,0.0382429591352792,0.132103148130778,-0.109697783200732
"uncheery",-0.0995936642442593,0.507493441114979,-0.081699602550422,0.0686154657236096,0.139248063333984,-0.0597326438959576
"unchivalrous",0.322267778125341,0.0992166315316573,0.0613253291653603,0.0154747273802631,0.0427853519398446,0.0246777510781245
"uncivil",-0.0873420680887405,0.0569548222312878,0.0411755201344863,-0.0501325113591913,0.155507000176448,0.0328896375158604
"uncivilized",-0.0604954091948051,0.0399901560661755,0.0148113766931008,-0.0146789296390493,-0.0136033416560715,0.0158014771299179
"uncompanionable",-0.0677002512055192,0.709054624351448,0.0513631002776864,0.0578337556813289,0.0936126308849913,-0.0906879630165477
"uncompassionate",0.317290260608848,0.103553807045957,-0.0465579935476872,-0.030827856935526,0.298428350989829,-0.00781818715038496
"uncomplaining",0.162622908735239,0.0803764756756404,-0.0590718253245061,0.16127195476306,-0.391268138532401,0.12309019664044
"uncomplaisant",-0.0646980885757927,0.186476940806424,-0.0649267525662812,-0.244443365372824,0.342903607458437,-0.00743519121589504
"uncompromising",-0.00925048667659886,0.117845121561626,-0.235580582700321,-0.223616742607089,0.111670746252805,0.0406519518638035
"unconcealing",0.0496626839157435,-0.253780863642206,0.0109348648476574,0.0309817807624225,0.160690383928043,0.0228671526550908
"unconciliatory",-0.0381565766733577,0.277056859722025,-0.132390848593627,-0.0721854546936818,0.469350188744774,0.117926076720089
"unconfident",-0.13617792250308,0.112894649030739,0.098606241296033,0.143428239371434,-0.0137600815374456,-0.0741827023897049
"unconfiding",0.338341015295428,0.538789295995495,0.0266860501842897,0.138628803826947,0.149888242413768,0.00468674471185189
"unconformable",-0.0189394723851222,0.382172077212024,0.440484142139948,0.110818496484109,0.0855965927601667,-0.0613830856259846
"unconscientious",0.184836026950108,0.0107257212500631,0.31205417140028,0.0804211771787422,-0.0188302673265608,0.0394496274463646
"unconstrainable",0.0723008653034105,0.0738045569417031,0.472939426831257,-0.410606886364514,-0.0896113346885087,-0.081194583392664
"unconstrained",0.0159098928929731,0.00202601454718743,0.534919612350869,-0.249242684468296,-0.117953126061105,-0.0850098977401729
"unconstructive",-0.11859921674449,-0.00420690527939097,0.0568363431413027,0.0786042818439107,0.315466385212691,0.0605098248562225
"uncontradictable",-0.138700469981006,0.0801615845325762,-0.266727359891654,-0.0401217304682621,-0.00956921904364883,-0.0591246849160281
"uncontriving",-0.351468943906283,0.208781966329845,0.111182336852131,0.144808427228325,-0.082247415801443,0.208702021531366
"uncontrolled",-0.101354902462859,0.00741382440376144,0.231615984332613,-0.0951843939236037,0.0318238525587543,0.13916554398106
"uncordial",-0.000199556933943965,0.436030059747773,0.0397116148023433,-0.021134600078744,0.246614651380225,-0.0340399198879631
"uncourteous",-0.0298043264523766,0.11453055278382,0.0215263177143624,-0.015035285697638,0.317271153902007,0.0307624102777103
"uncourtly",0.0700449148095434,0.444902376287316,0.0804593610645154,0.187374655131408,0.155592492096776,0.305460035361567
"uncrafty",-0.0961748269768421,-0.119947213253769,-0.0510747153079855,-0.0305733353363627,-0.0980201959291645,0.0992252452150392
"uncritical",0.124160498297836,-0.128436315202654,0.0957463946526456,0.100413640081349,-0.170978733124856,0.24227264442931
"uncultivated",-0.0430321007454845,0.0299555295211221,0.00768030983207687,-0.0344590461343502,-0.0466334661869431,0.0887407839303203
"uncultured",-0.0492448900949605,0.0232685991883912,0.0130903827622426,-0.0333873792262218,-0.0347378557128505,0.0813313989530695
"uncunning",-0.539983494376275,-0.0665970234937513,0.0869647724265737,0.183030610210528,0.095453682723984,0.274002734418981
"uncurbable",0.0791945693975649,0.031866754531463,0.113633253569776,-0.204004470379619,0.0262949535572738,0.029807028063966
"uncurious",-0.0686145311723931,0.00161582825700438,-0.0235506469313207,-0.0097659206138136,-0.021580728325797,0.0947425586041457
"undeceivable",-0.481765065362927,0.174302017985057,-0.0203584982401191,-0.058197656735345,0.0490494191670573,-0.0224050994631132
"undeceptive",-0.83945432766946,0.037834153198067,0.0394789231665997,-0.0564818737098372,0.180465116026876,0.000949702567079217
"undefeatable",0.00148090213292256,0.0422162597224212,-0.0643591373133906,-0.433158271244551,-0.0672716889815961,-0.0499775692243368
"undelaying",0.0725743569423855,-0.0379866121670495,-0.310495211920929,-0.17293525603737,-0.0212507697995522,0.0784662198661608
"undeliberate",0.00849312478886806,-0.0333915316685769,0.334578855677582,0.0954480402665958,-0.021766153906386,0.0593717194635738
"undeliberative",-0.0921859970392411,0.00982804622495967,0.44600800495004,0.0423590958910378,0.0324563447478194,0.126731869420908
"undemocratic",0.141519495312289,0.0103994455143093,-0.100721708761595,-0.0326173467621549,0.112269427540646,-0.0393810169098387
"undemonstrative",-0.0529218009333857,0.695553507442211,-0.0779636571022262,0.128094126186967,-0.0925213849929295,-0.00220915336758638
"underogatory",0.0446132075929913,0.0258675601380517,0.0520157198976492,0.0205396495208501,-0.0202882194908691,0.0592432116509979
"underwitted",-0.0510938633567642,0.0187354560090577,-0.00826529485960803,-0.00319993007608442,-0.0316944398905339,-0.000127136132310305
"undespairing",-0.00138853639854191,-0.00220412549720299,0.0085327203974506,-0.0566462364953893,-0.0427313830091876,0.00500504177198614
"undespondent",0.0242523790645529,-0.0426619304152149,0.0373694027217554,-0.0465366126319517,-0.0539330456822202,-0.0144483692892886
"undeviating",0.00200506915114417,0.0479328168316622,-0.497075597527853,-0.0344258797257527,-0.0289358922621912,0.0998586117905871
"undevious",-0.830381517166504,-0.00983107816445886,0.0070392514439539,-0.00552848937430634,0.136125979380021,0.00533152713575782
"undevout",0.183697725986099,0.278436258224472,0.155380605508439,-0.00481687794531342,0.0762178893308732,0.0408304660015485
"undignified",0.094011975596547,-0.0097929018751173,0.0939167947783166,0.0343437498319516,-0.0132333157353979,0.0710430144719159
"undiligent",-0.0791581703778122,0.0281914116837582,0.319498097163331,0.0841907081035468,0.0161814730383434,-0.0181371863854483
"undiplomatic",-0.0207206859993699,0.0875636042438348,0.0861677213147011,-0.112513642628102,0.486327238331718,0.167263791467873
"undisappointable",0.068810081472118,0.0244529310571045,-0.123560263532196,-0.0738252502836915,-0.107416269935996,0.128118102664797
"undiscerning",0.010372418416024,-0.0352962030955967,0.0960573662108729,0.00459726741865438,-0.00776390303746952,0.147719158784234
"undisciplined",-0.0669173643409811,0.0286408138301463,0.456026120612007,0.0559861445667761,0.0300598644469211,0.0701157896346432
"undiscourageable",-0.00421287557262497,0.0322914817946467,0.00383998626755155,-0.132021285406201,-0.0538655394989163,0.0149369489030663
"undiscriminating",0.0615981882621523,-0.0840841072486394,0.118264414814638,0.0353325666916278,-0.0496318852427537,0.228600624635964
"undisguised",-0.387174892368389,-0.253405537318685,0.0772776495358776,-0.0796392736825045,0.244817309004921,0.137589648495045
"undisturbable",0.278154890843173,0.144830244675673,-0.300819663541951,0.112520166893987,-0.196935751570658,0.103686016796668
"undivertible",0.0868341203849773,0.189833227113082,-0.320037423995261,0.0548838323892684,0.069962710113428,0.088459976584786
"undogmatic",0.0538516177294886,0.129436826650061,0.218905852460533,0.0190410077056955,-0.266259315459813,-0.185727069284084
"undramatic",-0.0612439262346412,0.203056108388171,-0.202127479245574,0.294383288204032,-0.10240338698164,0.149088078211937
"undutiful",0.180905207115947,0.101059386839441,0.195071944649033,0.038497431179018,-6.59132523318638e-05,0.0344542902926813
"uneager",-0.037795868843555,0.15053609380698,0.0401877724677076,0.224349340036305,-0.0148467917216804,0.114055278565798
"unearnest",0.33400719260551,-0.0543009603986768,0.0527145290855335,0.0247832684859948,-0.0595962105829096,0.0102803494642669
"uneconomical",-0.0233078879534156,-0.0277246895799577,0.327437542334311,0.0333113281915252,-0.0362612703509606,0.0887466653954954
"uneducated",-0.0316681145711073,-0.0125493819642608,0.0114635286190807,0.0350768054799669,-0.00818863239940948,0.121012753583942
"unelusive",-0.00303368266726694,-0.113749723413393,-0.018127263522832,-0.0280992603741276,0.0484702245971637,0.0183101242427993
"unembittered",-0.0894553970691609,-0.00445904064785298,0.0633026021881711,0.0280822343508629,-0.159183923793376,-0.0146595586106018
"unemphatic",-0.0175861968808882,0.338620854483689,0.0422517712635752,0.159239269134399,-0.107806878932447,0.118297273682755
"unenlightened",-0.0347384086268841,-0.00729976457885159,0.0178540607995459,-1.42469286363047e-05,-0.018499639320703,0.136675288673952
"unenterprising",-0.0262036700838876,-0.00984731980932935,0.00574242297854204,0.137247670755103,-0.0145559910222909,0.0848579486502256
"unenthusiastic",-0.0309929569848001,0.0681427750891199,0.00866594500843449,0.0877703818897148,-0.0246997945603232,0.0361009071971938
"unerring",0.0069068520346339,0.0762916044411275,-0.346773138109321,-0.0667758987465504,-0.019145085707066,-0.00409955209211592
"unethical",0.748427279542454,-0.101662123327828,-0.0567485818754054,0.0403022972898693,-0.14459007214782,0.0266703971906691
"unexacting",-0.06976100297179,-0.0357298504624163,0.356652779220258,0.115744149721284,-0.0836433216738645,0.156458996052881
"unexpansive",-0.01439241208476,0.565122902117839,-0.232598083583059,0.250253106640299,-0.00486927607352267,0.212469629931572
"unexplosive",0.136669113840432,0.0971106622239647,-0.143487354747244,0.337562856366337,-0.100832903633156,0.00269001030829262
"unextravagant",-0.0939727878017281,0.128669666099518,-0.190786069573803,0.227048320093514,-0.0745406756411252,0.149728316555589
"unfailing",-0.0376239620706535,-0.0120377489105558,-0.3609545686248,-0.0508497050633903,-0.0965150825601394,0.112516673205168
"unfair",0.615273653376004,-0.134925189928436,-0.0837303789497054,0.0377377143493151,0.188073198988645,0.00361959739940486
"unfaithful",0.047161543496631,-0.0118217325115092,0.00747965326232284,0.0213087550624633,-0.0173997643496731,0.00977430725166955
"unfaltering",0.0446647858569658,0.0109023266260755,-0.341311825472853,-0.133365517918228,-0.0725385541689132,0.103105495505704
"unfearing",0.0243256127619999,0.000461898402220466,0.0619687321417212,-0.22684578297723,-0.01308425456535,0.043272559701215
"unfeeling",0.0626275516025204,0.150284801315016,-0.0165517550082872,-0.0411710063502137,0.00911537850720533,-0.0168780644559678
"unfeigning",-0.686629010244472,0.00804253747323003,0.0110643926478313,-0.0376039167255029,0.084515923456004,0.0730652062171475
"unfeminine",0.156330711395271,0.23219995222694,-0.0996772675019493,-0.123622806547647,-0.0268365075010781,0.277589912299191
"unflinching",0.0506315243823852,0.0857482660639199,-0.146470934682731,-0.253054018824765,-0.0217127034717582,0.0922589012724982
"unfluctuating",0.141249026956037,0.0872813117621448,-0.49171184938833,0.0865761568378586,-0.00865084159568538,0.180820820218936
"unfluent",-0.101599597778589,0.0910520869516177,-0.0482955929172909,0.0524107232635127,-0.0811098205149597,0.351953900892435
"unforbearing",-0.138011298521827,0.00118837943112611,-0.0638845794096643,-0.128774082139611,0.563843090813978,0.0940437568443984
"unforcible",0.160412160211594,0.142595951186039,0.0372916418686248,0.468793037118674,0.0710284221190679,0.198379052716194
"unforgetful",0.0634747694873499,-0.0485938275533501,-0.257821720480936,-0.010159309475246,0.040831792907461,0.00818387421783573
"unforseeing",-0.0374643900390106,-0.0471815313960912,0.302656052224329,0.0777745571927484,-0.0227853473236631,0.208787432203088
"unfraternal",0.0975781175666423,0.341804741777967,0.0224733742558649,0.0247650322460674,0.161081336138297,-0.0372645833193864
"unfrugal",0.0758690942804242,0.0341949481332496,0.38577376827865,-0.0314085591586665,0.14764945972568,0.0848048393918222
"ungallant",0.188027535547605,0.123963495198196,0.0523283187961215,0.0432342482257045,0.0732090008964939,0.0657367164395975
"ungenerous",0.368180581908314,0.113483493899244,0.0126165141839978,0.065690475711303,0.0960381760579474,0.0265398342376554
"ungenteel",-0.00434590959808623,0.192004892016691,0.123489118131145,-0.0501731660842589,0.0948471447803965,0.219434873832956
"ungentle",-0.0151518654008367,0.0350288340270289,-0.0290715761156064,-0.188596768939678,0.44726221413873,0.0707695707510687
"ungentlemanly",0.152042423562122,0.0559807164539539,0.0688749109101202,-0.0357518858356157,0.0067589098707802,0.0859976856577844
"ungiving",0.215060181261112,0.300895434429311,0.00150937273397099,0.0224264964857251,0.171374759266869,0.0126440032478945
"ungovernable",-0.0223812112973657,0.0978916463237969,0.178273280383174,-0.0749849923631329,0.0240317499968429,0.0555509151776006
"ungraceful",-0.0691652679807904,0.158874391618718,0.0492778407965326,0.0769970280162918,-0.0249611707939732,0.0404914146708203
"ungregarious",-0.122719763177158,0.757447753103372,-0.107542997675679,0.181161950447719,0.0142430111281403,-0.0331395813868142
"ungrudging",-0.170053440462451,-0.0417402462066214,-0.0977539501996228,-0.00723000437320452,-0.307555111360449,0.0709309821260946
"unguarded",-0.222304530136634,-0.265494122359324,0.392988975995631,0.0677353167897803,-0.0512148869682162,0.123455333290588
"unhardened",-0.00135056564410985,-0.0922750682216027,0.167157101518013,0.454775484293432,-0.03257081940387,-0.126862685873173
"unhardy",0.0992457284063379,-0.0670407140636143,0.187600405440042,0.410088553953865,0.0472942947206867,-0.195126201308367
"unharming",-0.407091225063923,0.0533987885874057,0.0628084213494033,0.0768647163773868,-0.0894159677401185,0.0181387764760811
"unhasty",0.11409707779938,0.0603345026105771,-0.150279887933689,0.239230451610539,-0.0382007421428474,0.0384356675837571
"unheedful",-0.0192210037563676,0.185970111181493,0.460495206834882,0.00225428546272305,0.0928440508375047,0.0773022219272357
"unhelpful",-0.0334420352164738,0.168496377247027,0.10054989417195,0.0298413025302974,0.119413189330402,-0.000179898312303003
"unheroic",0.314390501550739,0.118267587518232,0.0842654626605573,0.413777294724663,0.115685915149913,-0.000292274669852377
"unhurried",0.130627401427569,0.150659147988371,-0.044083931456997,0.508605051511494,-0.0317562360470435,0.0611878422747444
"unimpassionate",-0.0114148206034438,0.136846995565662,-0.0832771986570535,-0.00627882446784986,-0.032849765186456,0.0115624052460246
"unimpatient",-0.01168399240839,0.0619970593479028,0.0869102469872714,-0.155896806802508,0.156939414266884,0.0114104021404931
"unimpressible",-0.0782014757063666,0.113442057462364,-0.105762172553591,0.152136183495174,0.213576807755031,0.1564128214649
"unimpressionable",-0.0310409676496914,0.0294849334484829,-0.104309672977205,0.126638811084313,0.089634409187808,0.217272893969697
"unindulgent",-0.0955442688025472,0.261539581778068,-0.222996377437074,-0.129337736600398,0.155285437234242,0.0127791303996887
"unindustrious",-0.0832083309427206,0.0212668128626012,0.230742009358218,0.0615410280980594,0.00828262299140102,-0.00115880056448581
"uninformed",-0.0512838333747807,-0.0186954827592861,0.0669310287034272,0.0290529619421419,-0.019242694193775,0.137113144540953
"uningenious",0.0179819008795982,-0.0523578436843347,-0.0135081971162043,0.0293433030984529,-0.0340498831145205,0.103026683609678
"uninquiring",-0.0449898761578165,0.00892208011814027,-0.0118875590314787,0.0376880885381852,-0.0290451136375824,0.274118275023561
"unintrospective",0.0962498111946965,-0.00123806887274683,0.0840649070838672,-0.107324112698168,0.0183031546308449,0.299698139437048
"uninventive",-0.045900578494552,-0.0991174251308203,-0.167094050733917,0.101259733897993,-0.0583133122905258,0.241930493752432
"uninvestigative",-0.0920624793316077,-0.144417621301571,0.128768548212668,0.0455478552180506,-0.0415087992360229,0.272849954103508
"unjealous",-0.0897156440172664,0.117421079523713,0.0742306313068994,0.0338902368524875,-0.0784845601126225,-0.000193632256817995
"unjoyful",-0.00796643730185248,0.319305654226771,-0.139883409060402,0.0529758415551625,0.0617420402812263,-0.0185491877987027
"unkindly",0.197968883695144,0.0174253662328533,-0.050943327978222,0.0301995397925176,0.39201769374881,-0.0390090546280894
"unladylike",-0.0815338549585985,-0.0374203976879701,0.0303152358032138,0.0356841487576882,-0.00339922013476051,-0.0547465471085347
"unlearned",-0.0343495919253947,-0.0328527999790442,0.0654292906546067,0.0411188271675498,-0.0242213027007362,0.190964362266866
"unliterary",-0.087883194797557,0.068270193079084,-0.093021074356824,-0.147041441371644,0.0337395937190458,0.588117810800362
"unlively",-0.0715151323826611,0.271712283562846,-0.0657992508605108,0.136162479258189,-0.0356597253082942,-0.0185609557199804
"unloving",0.0420352461387049,0.179601555895347,-0.00651143945217697,-0.0293076602312273,-0.0196380330627165,-0.0271759673462142
"unmaidenly",-0.0617825346174933,0.00555717348105939,0.00618177297250933,-0.00211953734573399,-0.00772725691519603,-0.00979176303314679
"unmalicious",-0.569723523123262,0.122702447257769,0.115968193626111,-0.0319936377137844,-0.0986778654155084,-0.0070230690194112
"unmalleable",-0.158738503992602,0.227255073739229,-0.260378197002163,0.033294846790717,0.26438342940802,0.233642211118753
"unmanly",-0.026557628911858,0.0705901887907973,0.0277290035845644,0.0530956397605867,-0.0333822973111218,-0.00608502818164696
"unmannered",-0.0223786960278562,0.235341331354523,0.122129831881384,-0.0225346560250623,0.0769042688605471,0.048885825905687
"unmasculine",-0.0508850059977552,-0.194057700007956,0.0513469557092441,0.311053224530766,-0.00284990423699137,-0.218110071096318
"unmeddling",-0.286710547745749,0.335516588392873,0.218846379418151,0.120220415128985,-0.283623439046319,0.0605398966477262
"unmeek",-0.0251218960838449,0.0765847635585061,0.0740137858211826,-0.335912030931206,0.137529593430232,0.0279490657977236
"unmelancholy",-0.028632310070058,-0.0877076648824853,0.0476700430376931,-0.136033246560873,-0.0427738777396296,0.0360360971000277
"unmercenary",-0.500490823497031,0.0530095950508819,0.0196142056986172,0.12100413798357,-0.0135830352537626,0.0327418741423705
"unmerciful",0.10598578914466,-0.0232328706591932,-0.105092034544304,-0.120278258476674,0.272694856062828,-0.0732595091064303
"unmerry",-0.0478349564134608,0.421042576474956,-0.0519003029552279,0.0909223587400525,0.15164264149569,-0.00944358394581692
"unmethodical",-0.145979548228231,0.0128425045068087,0.487558897557577,0.0547467121058426,0.0317692258501899,0.0231735439844974
"unmild",0.127118710827038,0.0828083180205917,0.0490758682231894,-0.319253179505942,0.189850593793203,0.104653899317413
"unmindful",-0.07699647389506,0.130302887220733,0.35702342453408,0.0287052097193913,-0.029088016768633,-0.00142890056319545
"unmirthful",-0.0401087487150079,0.436160610163903,-0.235103612863388,0.0672968208588821,0.159245716634428,-0.0856617800202549
"unmodifiable",-0.0112300640520881,0.149234947136042,-0.209719220326394,0.191848627389455,0.184902699844771,0.369894992235573
"unmoralizing",0.605627867754151,-0.0577976736956847,0.00612261842736259,0.0178479901117363,-0.0185198320538398,0.0171924323796654
"unmovable",0.0418250782959871,0.18290516254916,-0.354948315849909,-0.0393598109473138,0.0434840524763322,0.240982416752728
"unneighborly",0.0794174690102728,0.492555796320406,0.0926882684849278,0.00271829309796847,-0.00907202413105537,-0.0804988161698342
"unniggardly",-0.0344039647022844,-0.0552954622406685,-0.0186459777823822,-0.0797532570330142,-0.095871611053693,0.0216690630425321
"unobliging",0.0831291148900529,0.228420287055874,0.150075073571435,0.0221675382583505,0.331432053489736,-0.0811746651801735
"unobtrusive",0.0156343530310941,0.386526779283082,-0.0832617350856939,0.483278771651895,-0.327431652321712,0.0408672166270734
"unoriginal",-0.019929726846864,-0.0222464863007096,-0.0332111020516393,0.0201638784035606,-0.0300266023620566,0.067053675065659
"unostentatious",-0.115420598688138,0.149066607799214,-0.114642199615022,0.239984275327689,-0.0776375084385634,0.131914120456344
"unpardoning",0.216366856752157,0.0822201289640855,-0.0787724225767865,-0.0537935477245821,0.373235799489151,0.0500038363240817
"unpartisan",-0.267691997425633,0.110091426302694,0.0551092928909824,0.067439322212537,-0.0841871762376467,0.0383615326480032
"unpeaceable",-0.039760883553506,0.0278299527619555,0.0210663624562902,-0.156309176331652,0.204170673576776,0.0375336355860857
"unperceptive",-0.0245666863297934,-0.0238983877888938,0.0265181930857282,0.0140684368703413,-0.00211462703530021,0.124372931790063
"unpersonable",-0.0822397552908188,0.636184861751422,-0.0280153513081665,0.045063518071627,0.205134109340003,-0.0614672733758353
"unpersuadable",-0.180158901489797,0.318013940696828,-0.0753987967703176,0.120557295195713,0.21885163054011,0.318665818069552
"unpersuasive",-0.134942568699565,0.225394581450327,0.053224243836966,0.165861172704528,0.061719405202285,0.141177689590829
"unphilanthropic",0.25217617352216,0.251083893509681,0.0453947096387477,0.00292567075211712,0.0704427584060497,0.0567860779762949
"unphilosophical",0.0382521676107592,-0.056563070558157,0.0558018920808829,-0.0294898305507897,0.10431776430468,0.406165853831488
"unpitying",0.259309039237477,0.129132260824798,-0.0425278376767127,-0.130104304089068,0.267676529712923,-0.00449027906895289
"unpleasable",-0.206372852264041,0.0583032209799568,-0.151513322226223,-0.0281806520674022,0.480202546663734,-0.126298308073764
"unpliable",-0.036111660033412,0.155500484100031,-0.130307872228986,0.0328370574542479,0.240628844158304,0.181702183973174
"unpoised",-0.10673878890052,0.10085480894265,0.132406321637152,0.019251535155019,-0.0169324962965686,-0.0229058787839056
"unpolished",-0.0770159677943189,0.135106645661918,0.315512150333362,-0.016301878247256,-0.0537141540854945,0.246189800595616
